,GAME_ID,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,GAME_EVENT_ID,TEAM_NAME,PLAYER_ID,LOC_X,LOC_Y,SHOT_MADE_FLAG,POINTS,SHOT_DISTANCE,CENTER_LABEL,LEFT_LABEL,RIGHT_LABEL,EIGHT_FT_LABEL,SHOT_ZONE_RANGE,SHOT_ZONE_BASIC,SHOT_ZONE_CUTSOM,SHOT_ZONE_AREA
0,G31,1,11,42,1,Dreamers,#11,87,23,0,2,8,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
1,G31,1,11,25,2,Steelers,#4,2,54,0,2,5,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
2,G31,1,11,8,3,Dreamers,#42,-9,16,1,2,1,LEFT,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
3,G31,1,10,33,4,Dreamers,#28,29,79,0,2,8,RIGHT,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
4,G31,1,10,21,5,Steelers,#8,-193,155,1,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
5,G31,1,10,5,6,Dreamers,#11,36,-5,0,2,3,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
6,G31,1,10,3,7,Dreamers,#34,10,4,1,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
7,G31,1,9,29,8,Steelers,#4,-7,46,1,2,4,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
8,G31,1,9,8,9,Dreamers,#34,-20,48,0,2,5,LEFT,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
9,G31,1,8,51,10,Steelers,#77,72,57,0,2,9,RIGHT,False,False,RIGHT,8-16 ft.,In The Paint (Non-RA),Right 16 ft. 2,Right Side(R)
10,G31,1,8,34,11,Steelers,#34,116,192,0,2,22,RIGHT,False,False,RIGHT,16-24 ft.,Mid-Range,Right Center 2,Right Side Center(RC)
11,G31,1,8,24,12,Steelers,#77,232,53,0,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
12,G31,1,8,15,13,Dreamers,#24,75,1,0,2,7,RIGHT,False,True,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
13,G31,1,8,11,14,Dreamers,#42,-11,4,1,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
14,G31,1,7,41,15,Steelers,#4,-144,199,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
15,G31,1,7,36,16,Dreamers,#24,177,180,0,3,25,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
16,G31,1,7,33,17,Dreamers,#42,-17,-5,1,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
17,G31,1,7,19,18,Steelers,#8,188,106,0,2,21,RIGHT,False,True,RIGHT,16-24 ft.,Mid-Range,Right Coner 2,Right Side(R)
18,G31,1,6,40,19,Steelers,#1,-231,10,0,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
19,G31,1,6,23,20,Dreamers,#42,23,24,0,2,3,RIGHT,False,False,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
20,G31,1,5,57,21,Dreamers,#42,-6,45,1,2,4,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
21,G31,1,5,45,22,Steelers,#24,121,215,0,3,24,RIGHT,False,False,CENTER,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
22,G31,1,5,12,23,Steelers,#8,230,22,0,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
23,G31,1,5,10,24,Steelers,#0,20,-3,1,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
24,G31,1,4,48,25,Dreamers,#3,73,82,0,2,10,RIGHT,False,False,RIGHT,8-16 ft.,In The Paint (Non-RA),Right 16 ft. 2,Right Side(R)
25,G31,1,4,45,26,Dreamers,#24,-229,99,1,3,24,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
26,G31,1,4,30,27,Steelers,#24,-22,0,1,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
27,G31,1,4,20,28,Dreamers,#5,124,213,0,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
28,G31,1,4,8,29,Dreamers,#42,13,65,0,2,6,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
29,G31,1,4,1,30,Steelers,#0,154,202,0,3,25,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
30,G31,1,3,58,31,Steelers,#35,-6,13,1,2,1,LEFT,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
31,G31,1,3,4,32,Dreamers,#0,-29,78,0,2,8,LEFT,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
32,G31,1,3,3,33,Dreamers,#5,24,1,0,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
33,G31,1,2,20,34,Steelers,#13,-22,252,1,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
34,G31,1,2,5,35,Dreamers,#24,185,192,1,3,26,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
35,G31,1,1,37,36,Dreamers,#5,-129,85,0,2,15,LEFT,True,False,LEFT,8-16 ft.,Mid-Range,Left 16 ft. 2,Left Side(L)
36,G31,1,0,44,37,Steelers,#18,228,59,1,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
37,G31,1,0,12,38,Steelers,#28,-63,19,1,2,6,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
38,G31,1,0,2,39,Dreamers,#5,28,47,0,2,5,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
39,G31,2,11,43,1,Steelers,#28,-154,142,0,2,20,LEFT,False,False,LEFT,16-24 ft.,Mid-Range,Left Center 2,Left Side Center(LC)
40,G31,2,11,13,2,Dreamers,#34,-22,-1,1,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
41,G31,2,10,50,3,Steelers,#18,20,43,0,2,4,RIGHT,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
42,G31,2,10,15,4,Dreamers,#11,-9,267,1,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
43,G31,2,9,59,5,Steelers,#13,-226,122,0,3,25,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
44,G31,2,9,48,6,Steelers,#28,19,-4,0,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
45,G31,2,9,40,7,Dreamers,#0,226,128,0,3,25,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
46,G31,2,9,32,8,Steelers,#13,-145,195,1,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
47,G31,2,9,16,9,Dreamers,#11,-34,265,1,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
48,G31,2,8,38,10,Dreamers,#28,233,18,0,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
49,G31,2,8,7,11,Dreamers,#24,-205,160,0,3,26,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
50,G31,2,7,49,12,Steelers,#8,233,14,1,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
51,G31,2,7,40,13,Dreamers,#11,-132,210,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
52,G31,2,7,26,14,Dreamers,#5,16,21,1,2,2,RIGHT,False,False,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
53,G31,2,7,6,15,Steelers,#4,155,197,0,3,25,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
54,G31,2,6,55,16,Steelers,#30,16,7,0,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
55,G31,2,6,50,17,Steelers,#77,-188,79,1,2,20,LEFT,True,False,LEFT,16-24 ft.,Mid-Range,Left Coner 2,Left Side(L)
56,G31,2,6,14,18,Steelers,#4,-1,266,1,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
57,G31,2,5,56,19,Dreamers,#28,18,5,1,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
58,G31,2,4,49,20,Dreamers,#3,47,263,1,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
59,G31,2,4,22,21,Dreamers,#11,-2,252,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
60,G31,2,4,9,22,Steelers,#2,-72,281,1,3,29,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
61,G31,2,3,53,23,Dreamers,#5,-114,219,0,3,24,LEFT,False,False,CENTER,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
62,G31,2,3,18,24,Steelers,#0,-14,7,0,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
63,G31,2,3,10,25,Dreamers,#3,19,78,0,2,8,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
64,G31,2,3,8,26,Dreamers,#5,-6,14,1,2,1,LEFT,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
65,G31,2,2,32,27,Dreamers,#24,32,32,0,2,4,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
66,G31,2,2,31,28,Dreamers,#5,14,9,1,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
67,G31,2,2,0,29,Dreamers,#5,-145,203,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
68,G31,2,1,51,30,Steelers,#0,17,-1,0,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
69,G31,2,1,28,31,Steelers,#24,-213,129,0,3,24,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
70,G31,2,0,42,32,Dreamers,#24,-56,248,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
71,G31,2,0,17,33,Steelers,#15,-239,2,0,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
72,G31,2,0,1,34,Dreamers,#11,46,196,0,2,20,CENTER,False,False,CENTER,16-24 ft.,Mid-Range,Center 2,Center(C)
73,G31,3,11,26,1,Steelers,#28,33,-5,0,2,3,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
74,G31,3,11,19,2,Steelers,#8,-70,238,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
75,G31,3,11,7,3,Dreamers,#34,0,13,1,2,1,CENTER,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
76,G31,3,10,47,4,Steelers,#28,89,194,0,2,21,RIGHT,False,False,CENTER,16-24 ft.,Mid-Range,Right Center 2,Right Side Center(RC)
77,G31,3,10,21,5,Steelers,#8,-206,128,1,3,24,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
78,G31,3,9,51,6,Steelers,#8,-135,206,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
79,G31,3,9,38,7,Dreamers,#23,-163,203,0,3,26,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
80,G31,3,9,8,8,Steelers,#0,203,139,1,3,24,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
81,G31,3,8,42,9,Dreamers,#24,-22,118,1,2,12,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
82,G31,3,8,24,10,Steelers,#4,-198,148,1,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
83,G31,3,7,54,11,Dreamers,#34,19,20,0,2,2,RIGHT,False,False,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
84,G31,3,7,31,12,Steelers,#0,-96,225,0,3,24,LEFT,False,False,CENTER,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
85,G31,3,7,21,13,Dreamers,#11,-121,99,0,2,15,LEFT,False,False,LEFT,8-16 ft.,Mid-Range,Left 16 ft. 2,Left Side(L)
86,G31,3,7,12,14,Steelers,#0,19,13,0,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
87,G31,3,6,56,15,Steelers,#8,236,10,1,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
88,G31,3,6,30,16,Dreamers,#5,-79,250,0,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
89,G31,3,6,8,17,Steelers,#0,193,159,1,3,25,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
90,G31,3,5,59,18,Dreamers,#3,-32,83,1,2,8,LEFT,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
91,G31,3,5,10,19,Dreamers,#3,-6,47,1,2,4,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
92,G31,3,4,31,20,Dreamers,#42,44,195,1,2,19,CENTER,False,False,CENTER,16-24 ft.,Mid-Range,Center 2,Center(C)
93,G31,3,4,10,21,Steelers,#0,9,196,0,2,19,CENTER,False,False,CENTER,16-24 ft.,Mid-Range,Center 2,Center(C)
94,G31,3,3,56,22,Dreamers,#24,9,48,1,2,4,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
95,G31,3,3,15,23,Dreamers,#42,-150,32,0,2,15,LEFT,True,False,LEFT,8-16 ft.,Mid-Range,Left 16 ft. 2,Left Side(L)
96,G31,3,2,55,24,Dreamers,#42,-11,5,1,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
97,G31,3,2,28,25,Steelers,#13,-179,167,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
98,G31,3,2,16,26,Dreamers,#42,24,245,1,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
99,G31,3,1,37,27,Dreamers,#3,40,42,0,2,5,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
100,G31,3,1,19,28,Steelers,#30,40,60,0,2,7,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
101,G31,3,1,12,29,Steelers,#77,16,45,0,2,4,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
102,G31,3,0,54,30,Dreamers,#24,39,266,1,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
103,G31,3,0,35,31,Steelers,#0,-196,165,0,3,25,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
104,G31,3,0,21,32,Dreamers,#5,-57,25,1,2,6,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
