,GAME_ID,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,GAME_EVENT_ID,TEAM_NAME,PLAYER_ID,LOC_X,LOC_Y,SHOT_MADE_FLAG,POINTS,SHOT_DISTANCE,CENTER_LABEL,LEFT_LABEL,RIGHT_LABEL,EIGHT_FT_LABEL,SHOT_ZONE_RANGE,SHOT_ZONE_BASIC,SHOT_ZONE_CUTSOM,SHOT_ZONE_AREA
0,G30,1,11,43,1,Lioneers,#4,143,34,0,2,14,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
1,G30,1,11,24,2,Lioneers,#4,24,17,1,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
2,G30,1,11,8,3,Kings,#1,-197,150,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
3,G30,1,10,52,4,Lioneers,#6,-231,4,1,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
4,G30,1,10,32,5,Kings,#9,224,108,1,3,24,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
5,G30,1,10,4,6,Lioneers,#6,40,259,0,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
6,G30,1,10,1,7,Lioneers,#4,-20,-3,1,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
7,G30,1,9,48,8,Kings,#1,33,52,0,2,6,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
8,G30,1,9,41,9,Lioneers,#24,-5,41,1,2,4,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
9,G30,1,9,23,10,Kings,#9,132,209,1,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
10,G30,1,9,3,11,Lioneers,#24,-217,114,0,3,24,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
11,G30,1,8,36,12,Lioneers,#11,4,11,1,2,1,CENTER,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
12,G30,1,8,28,13,Kings,#17,24,4,1,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
13,G30,1,8,5,14,Lioneers,#24,98,26,0,2,10,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
14,G30,1,7,55,15,Kings,#7,-19,9,1,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
15,G30,1,7,47,16,Lioneers,#6,-19,21,1,2,2,LEFT,False,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
16,G30,1,7,25,17,Kings,#33,-55,32,0,2,6,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
17,G30,1,7,15,18,Lioneers,#6,-152,202,1,3,25,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
18,G30,1,6,53,19,Kings,#1,-35,37,0,2,5,LEFT,False,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
19,G30,1,6,46,20,Lioneers,#4,-13,132,1,2,13,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
20,G30,1,6,34,21,Kings,#0,-224,103,0,3,24,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
21,G30,1,6,14,22,Lioneers,#6,-141,202,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
22,G30,1,5,52,23,Lioneers,#6,-12,4,1,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
23,G30,1,5,44,24,Kings,#1,-2,96,0,2,9,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
24,G30,1,5,35,25,Lioneers,#11,6,50,0,2,5,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
25,G30,1,5,28,26,Kings,#0,32,-1,0,2,3,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
26,G30,1,5,15,27,Lioneers,#24,30,174,0,2,17,CENTER,False,False,CENTER,16-24 ft.,Mid-Range,Center 2,Center(C)
27,G30,1,5,6,28,Kings,#33,11,6,1,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
28,G30,1,4,45,29,Lioneers,#4,-4,85,1,2,8,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
29,G30,1,4,23,30,Kings,#24,-200,45,1,2,20,LEFT,True,False,LEFT,16-24 ft.,Mid-Range,Left Coner 2,Left Side(L)
30,G30,1,3,52,31,Kings,#0,218,125,1,3,25,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
31,G30,1,3,37,32,Lioneers,#6,-56,11,0,2,5,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
32,G30,1,3,31,33,Lioneers,#42,-225,117,0,3,25,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
33,G30,1,3,25,34,Lioneers,#42,13,113,0,2,11,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
34,G30,1,2,52,35,Lioneers,#4,17,102,1,2,10,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
35,G30,1,2,30,36,Kings,#3,229,44,0,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
36,G30,1,2,22,37,Kings,#0,219,117,1,3,24,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
37,G30,1,2,2,38,Lioneers,#6,93,16,0,2,9,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
38,G30,1,1,43,39,Kings,#24,-160,137,0,2,21,LEFT,False,False,LEFT,16-24 ft.,Mid-Range,Left Center 2,Left Side Center(LC)
39,G30,1,1,5,40,Lioneers,#7,-83,90,0,2,12,LEFT,False,False,LEFT,8-16 ft.,Mid-Range,Left 16 ft. 2,Left Side(L)
40,G30,1,0,39,41,Kings,#0,29,-4,0,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
41,G30,1,0,38,42,Kings,#11,-11,-2,1,2,1,LEFT,True,True,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
42,G30,2,11,47,1,Kings,#7,60,148,0,2,15,RIGHT,False,False,CENTER,8-16 ft.,Mid-Range,Center 16 ft. 2,Center(C)
43,G30,2,11,27,2,Lioneers,#6,213,124,1,3,24,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
44,G30,2,11,13,3,Kings,#72,-233,16,0,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
45,G30,2,10,57,4,Lioneers,#4,-126,212,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
46,G30,2,10,42,5,Kings,#11,16,17,1,2,2,RIGHT,False,False,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
47,G30,2,9,57,6,Lioneers,#4,42,94,1,2,10,RIGHT,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
48,G30,2,9,40,7,Kings,#11,17,1,1,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
