,GAME_ID,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,GAME_EVENT_ID,TEAM_NAME,PLAYER_ID,LOC_X,LOC_Y,SHOT_MADE_FLAG,POINTS,SHOT_DISTANCE,CENTER_LABEL,LEFT_LABEL,RIGHT_LABEL,EIGHT_FT_LABEL,SHOT_ZONE_RANGE,SHOT_ZONE_BASIC,SHOT_ZONE_CUTSOM,SHOT_ZONE_AREA
0,G27,1,11,33,1,Kings,#9,160,191,0,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
1,G27,1,11,20,2,Dreamers,#11,-92,231,1,3,24,LEFT,False,False,CENTER,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
2,G27,1,10,59,3,Dreamers,#5,77,247,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
3,G27,1,10,52,4,Dreamers,#34,-34,26,0,2,4,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
4,G27,1,10,47,5,Kings,#55,9,39,0,2,4,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
5,G27,1,10,39,6,Dreamers,#11,37,53,1,2,6,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
6,G27,1,10,25,7,Kings,#1,24,13,1,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
7,G27,1,10,15,8,Dreamers,#11,-159,190,1,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
8,G27,1,9,54,9,Kings,#1,-76,259,0,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
9,G27,1,9,41,10,Dreamers,#28,-25,27,0,2,3,LEFT,False,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
10,G27,1,9,19,11,Kings,#5,-22,14,1,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
11,G27,1,8,48,12,Kings,#5,-11,255,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
12,G27,1,8,30,13,Dreamers,#11,50,241,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
13,G27,1,8,26,14,Dreamers,#5,-143,30,0,2,14,LEFT,True,False,LEFT,8-16 ft.,Mid-Range,Left 16 ft. 2,Left Side(L)
14,G27,1,8,16,15,Kings,#7,32,287,0,3,28,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
15,G27,1,8,12,16,Kings,#7,-32,247,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
16,G27,1,8,6,17,Kings,#55,-46,34,0,2,5,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
17,G27,1,7,46,18,Kings,#5,9,88,0,2,8,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
18,G27,1,7,36,19,Kings,#3,-14,3,0,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
19,G27,1,6,51,20,Kings,#55,27,41,0,2,4,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
20,G27,1,6,42,21,Dreamers,#23,244,65,0,3,25,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
21,G27,1,6,30,22,Kings,#55,-200,148,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
22,G27,1,6,10,23,Dreamers,#3,-60,110,0,2,12,LEFT,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
23,G27,1,6,2,24,Kings,#17,-34,7,0,2,3,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
24,G27,1,5,55,25,Dreamers,#3,-18,10,1,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
25,G27,1,5,35,26,Kings,#7,170,178,0,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
26,G27,1,5,25,27,Dreamers,#24,31,19,0,2,3,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
27,G27,1,5,17,28,Kings,#55,-27,105,0,2,10,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
28,G27,1,5,9,29,Kings,#5,136,209,0,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
29,G27,1,4,58,30,Dreamers,#3,-19,43,0,2,4,LEFT,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
30,G27,1,4,42,31,Dreamers,#3,85,27,0,2,8,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
31,G27,1,4,8,32,Dreamers,#24,-76,19,1,2,7,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
32,G27,1,3,45,33,Kings,#14,202,151,1,3,25,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
33,G27,1,3,28,34,Dreamers,#34,-14,117,0,2,11,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
34,G27,1,3,17,35,Kings,#14,52,13,1,2,5,RIGHT,False,True,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
35,G27,1,2,45,36,Kings,#24,-187,167,0,3,25,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
36,G27,1,2,34,37,Dreamers,#42,11,54,0,2,5,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
37,G27,1,2,33,38,Dreamers,#5,9,-5,0,2,1,RIGHT,True,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
38,G27,1,2,28,39,Dreamers,#0,129,230,1,3,26,RIGHT,False,False,CENTER,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
39,G27,1,2,12,40,Kings,#14,-19,1,1,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
40,G27,1,2,1,41,Dreamers,#11,56,62,0,2,8,RIGHT,False,False,RIGHT,8-16 ft.,In The Paint (Non-RA),Right 16 ft. 2,Right Side(R)
41,G27,1,1,54,42,Kings,#14,21,-1,0,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
42,G27,1,1,27,43,Kings,#14,-25,105,0,2,10,CENTER,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
