,GAME_ID,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,GAME_EVENT_ID,TEAM_NAME,PLAYER_ID,LOC_X,LOC_Y,SHOT_MADE_FLAG,POINTS,SHOT_DISTANCE,CENTER_LABEL,LEFT_LABEL,RIGHT_LABEL,EIGHT_FT_LABEL,SHOT_ZONE_RANGE,SHOT_ZONE_BASIC,SHOT_ZONE_CUTSOM,SHOT_ZONE_AREA
0,G03,1,11,49,1,Dreamers,#5,68,234,1,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
1,G03,1,11,24,2,Steelers,#13,223,120,0,3,25,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
2,G03,1,11,6,3,Dreamers,#28,128,233,0,3,26,RIGHT,False,False,CENTER,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
3,G03,1,10,58,4,Steelers,#20,48,258,1,3,26,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
4,G03,1,10,14,5,Steelers,#20,182,192,0,3,26,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
5,G03,1,9,51,6,Steelers,#13,-229,-14,0,3,22,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
6,G03,1,9,35,7,Dreamers,#28,-225,166,0,3,27,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
7,G03,1,9,2,8,Dreamers,#5,75,246,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
8,G03,1,8,54,9,Steelers,#0,191,167,0,3,25,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
9,G03,1,8,22,10,Steelers,#35,-237,-7,0,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
10,G03,1,8,13,11,Steelers,#13,-228,-7,1,3,22,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
11,G03,1,7,42,12,Dreamers,#3,-21,244,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
12,G03,1,7,38,13,Dreamers,#34,-5,4,1,2,0,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
13,G03,1,7,15,14,Steelers,#0,35,10,0,2,3,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
14,G03,1,7,4,15,Steelers,#13,-223,137,0,3,26,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
15,G03,1,6,39,16,Steelers,#13,-17,-2,1,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
16,G03,1,6,31,17,Dreamers,#34,70,86,0,2,11,RIGHT,False,False,RIGHT,8-16 ft.,In The Paint (Non-RA),Right 16 ft. 2,Right Side(R)
17,G03,1,5,6,18,Dreamers,#3,-167,183,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
18,G03,1,4,55,19,Steelers,#0,212,139,0,3,25,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
19,G03,1,4,15,20,Steelers,#8,-229,35,0,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
20,G03,1,4,8,21,Dreamers,#23,14,8,0,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
21,G03,1,3,47,22,Dreamers,#42,-5,5,1,2,0,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
22,G03,1,3,32,23,Steelers,#18,228,14,1,3,22,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
23,G03,1,3,12,24,Dreamers,#26,-126,27,0,2,12,LEFT,True,False,LEFT,8-16 ft.,Mid-Range,Left 16 ft. 2,Left Side(L)
24,G03,1,3,0,25,Steelers,#0,159,192,1,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
25,G03,1,2,46,26,Dreamers,#28,-162,154,1,2,22,LEFT,False,False,LEFT,16-24 ft.,Mid-Range,Left Center 2,Left Side Center(LC)
26,G03,1,2,30,27,Steelers,#0,9,25,1,2,2,CENTER,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
27,G03,1,2,20,28,Dreamers,#5,6,42,0,2,4,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
28,G03,1,2,15,29,Steelers,#0,6,0,1,2,0,RIGHT,True,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
29,G03,1,1,53,30,Dreamers,#24,-17,285,0,3,28,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
30,G03,1,1,19,31,Dreamers,#5,-30,42,0,2,5,LEFT,False,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
31,G03,1,0,56,32,Steelers,#28,-206,135,0,3,24,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
32,G03,1,0,43,33,Dreamers,#5,-232,95,0,3,25,LEFT,True,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
33,G03,1,0,33,34,Steelers,#18,37,15,1,2,3,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
34,G03,1,0,13,35,Dreamers,#11,1,62,1,2,6,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
35,G03,1,0,1,36,Dreamers,#5,8,430,0,3,43,CENTER,False,False,CENTER,Back Court Shot,Above the Break 3,Center 3,Center(C)
36,G03,2,11,55,1,Dreamers,#11,-198,156,1,3,25,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
37,G03,2,11,45,2,Steelers,#11,55,245,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
38,G03,2,11,30,3,Dreamers,#5,-9,26,0,2,2,CENTER,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
39,G03,2,11,14,4,Steelers,#35,43,4,0,2,4,RIGHT,False,True,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
40,G03,2,10,56,5,Dreamers,#28,-180,114,1,2,21,LEFT,True,False,LEFT,16-24 ft.,Mid-Range,Left Coner 2,Left Side(L)
41,G03,2,10,36,6,Steelers,#35,-35,28,1,2,4,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
42,G03,2,10,14,7,Dreamers,#24,-18,14,0,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
43,G03,2,10,5,8,Steelers,#0,20,12,0,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
44,G03,2,9,39,9,Steelers,#28,-50,250,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
45,G03,2,9,32,10,Steelers,#28,8,36,1,2,3,CENTER,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
