,GAME_ID,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,GAME_EVENT_ID,TEAM_NAME,PLAYER_ID,LOC_X,LOC_Y,SHOT_MADE_FLAG,POINTS,SHOT_DISTANCE,CENTER_LABEL,LEFT_LABEL,RIGHT_LABEL,EIGHT_FT_LABEL,SHOT_ZONE_RANGE,SHOT_ZONE_BASIC,SHOT_ZONE_CUTSOM,SHOT_ZONE_AREA
0,G10,1,11,40,1,Braves,#21,-231,10,1,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
1,G10,1,10,53,2,Lioneers,#24,71,55,0,2,8,RIGHT,False,False,RIGHT,8-16 ft.,In The Paint (Non-RA),Right 16 ft. 2,Right Side(R)
2,G10,1,10,41,3,Braves,#17,2,183,1,2,18,CENTER,False,False,CENTER,16-24 ft.,Mid-Range,Center 2,Center(C)
3,G10,1,10,16,4,Lioneers,#42,-231,14,0,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
4,G10,1,9,53,5,Lioneers,#21,8,13,1,2,1,RIGHT,False,False,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
5,G10,1,9,39,6,Braves,#32,11,242,1,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
6,G10,1,9,4,7,Braves,#21,-71,94,0,2,11,LEFT,False,False,LEFT,8-16 ft.,In The Paint (Non-RA),Left 16 ft. 2,Left Side(L)
7,G10,1,8,52,8,Lioneers,#21,-22,-10,0,2,2,LEFT,True,True,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
8,G10,1,8,37,9,Lioneers,#4,-28,-4,1,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
9,G10,1,7,59,10,Lioneers,#4,-74,6,1,2,7,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
10,G10,1,7,51,11,Braves,#17,-231,13,1,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
11,G10,1,7,21,12,Lioneers,#24,96,14,0,2,9,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
12,G10,1,7,19,13,Lioneers,#21,2,13,0,2,1,CENTER,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
13,G10,1,7,2,14,Lioneers,#21,-32,82,0,2,8,LEFT,False,False,CENTER,8-16 ft.,In The Paint (Non-RA),Center 16 ft. 2,Center(C)
14,G10,1,6,46,15,Lioneers,#42,-231,1,0,3,23,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
15,G10,1,6,20,16,Braves,#3,29,38,0,2,4,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
16,G10,1,6,18,17,Braves,#7,1,5,1,2,0,CENTER,True,True,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
17,G10,1,5,44,18,Braves,#5,149,196,0,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
18,G10,1,5,30,19,Lioneers,#24,-32,249,1,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
19,G10,1,4,50,20,Lioneers,#20,-15,9,0,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
20,G10,1,4,30,21,Braves,#7,47,16,0,2,4,RIGHT,False,True,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
21,G10,1,4,8,22,Lioneers,#20,116,-3,0,2,11,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
22,G10,1,3,59,23,Braves,#17,4,249,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
23,G10,1,3,52,24,Braves,#3,75,234,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
24,G10,1,3,49,25,Braves,#5,11,-1,1,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
25,G10,1,3,32,26,Lioneers,#4,-79,162,1,2,18,LEFT,False,False,CENTER,16-24 ft.,Mid-Range,Left Center 2,Left Side Center(LC)
26,G10,1,3,6,27,Braves,#17,-46,247,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
27,G10,1,2,39,28,Braves,#32,-10,-7,0,2,1,LEFT,True,True,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
28,G10,1,2,28,29,Lioneers,#4,-40,149,0,2,15,CENTER,False,False,CENTER,8-16 ft.,Mid-Range,Center 16 ft. 2,Center(C)
29,G10,1,2,20,30,Braves,#5,-14,249,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
30,G10,1,1,58,31,Lioneers,#4,-137,206,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
31,G10,1,1,48,32,Braves,#14,110,22,0,2,11,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
32,G10,1,1,42,33,Lioneers,#8,-10,30,0,2,3,CENTER,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
33,G10,1,1,34,34,Lioneers,#24,139,215,1,3,25,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
34,G10,1,1,17,35,Braves,#24,106,114,0,2,15,RIGHT,False,False,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
35,G10,1,1,3,36,Braves,#5,110,52,1,2,12,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
36,G10,1,0,45,37,Lioneers,#24,42,255,0,3,25,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
37,G10,1,0,28,38,Braves,#24,-19,19,1,2,2,LEFT,False,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
38,G10,1,0,1,39,Lioneers,#1,188,157,0,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
39,G10,2,11,49,1,Lioneers,#24,17,48,0,2,5,CENTER,False,False,CENTER,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
40,G10,2,11,39,2,Lioneers,#1,231,2,1,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
41,G10,2,11,17,3,Braves,#5,-91,190,1,2,21,LEFT,False,False,CENTER,16-24 ft.,Mid-Range,Left Center 2,Left Side Center(LC)
42,G10,2,10,52,4,Lioneers,#24,208,48,1,2,21,RIGHT,False,True,RIGHT,16-24 ft.,Mid-Range,Right Coner 2,Right Side(R)
43,G10,2,10,34,5,Braves,#5,92,11,0,2,9,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
44,G10,2,10,13,6,Lioneers,#24,-20,301,0,3,30,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
45,G10,2,9,49,7,Braves,#32,-57,239,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
46,G10,2,9,33,8,Braves,#0,26,4,0,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
47,G10,2,9,31,9,Braves,#8,-26,12,1,2,2,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
48,G10,2,9,9,10,Lioneers,#42,-157,194,0,3,24,LEFT,False,False,LEFT,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
49,G10,2,9,3,11,Lioneers,#31,-43,13,0,2,4,LEFT,True,False,LEFT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
50,G10,2,9,1,12,Lioneers,#1,17,10,1,2,1,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
51,G10,2,8,52,13,Braves,#5,129,7,1,2,12,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
52,G10,2,8,33,14,Lioneers,#24,152,203,0,3,25,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
53,G10,2,8,20,15,Braves,#21,123,52,1,2,13,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
54,G10,2,7,50,16,Lioneers,#31,43,33,0,2,5,RIGHT,False,True,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
55,G10,2,7,16,17,Lioneers,#1,49,240,0,3,24,CENTER,False,False,CENTER,24+ ft.,Above the Break 3,Center 3,Center(C)
