,GAME_ID,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,GAME_EVENT_ID,TEAM_NAME,PLAYER_ID,LOC_X,LOC_Y,SHOT_MADE_FLAG,POINTS,SHOT_DISTANCE,CENTER_LABEL,LEFT_LABEL,RIGHT_LABEL,EIGHT_FT_LABEL,SHOT_ZONE_RANGE,SHOT_ZONE_BASIC,SHOT_ZONE_CUTSOM,SHOT_ZONE_AREA
0,G26,1,11,44,1,Lioneers,#6,-55,150,1,2,15,LEFT,False,False,CENTER,8-16 ft.,Mid-Range,Center 16 ft. 2,Center(C)
1,G26,1,11,31,2,Pilots,#55,145,201,1,3,24,RIGHT,False,False,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
2,G26,1,11,1,3,Lioneers,#12,47,18,0,2,5,RIGHT,False,True,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
3,G26,1,10,52,4,Pilots,#42,-11,0,0,2,1,LEFT,True,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
4,G26,1,10,44,5,Lioneers,#24,-233,86,1,3,24,LEFT,True,False,LEFT,24+ ft.,Left Coner 3,Left Coner 3,Left Side(L)
5,G26,1,10,25,6,Pilots,#42,27,16,1,2,3,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
6,G26,1,10,14,7,Lioneers,#12,-110,221,1,3,24,LEFT,False,False,CENTER,24+ ft.,Above the Break 3,Left Center 3,Left Side Center(LC)
7,G26,1,10,2,8,Pilots,#42,-1,15,1,2,1,CENTER,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
8,G26,1,9,51,9,Lioneers,#4,26,0,1,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
9,G26,1,9,30,10,Pilots,#25,21,-1,1,2,2,RIGHT,False,True,RIGHT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
10,G26,1,9,18,11,Lioneers,#12,109,251,0,3,27,RIGHT,False,False,CENTER,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
11,G26,1,9,7,12,Pilots,#12,231,57,0,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
12,G26,1,8,48,13,Lioneers,#24,215,127,1,3,24,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
13,G26,1,8,25,14,Pilots,#42,78,48,0,2,9,RIGHT,False,True,RIGHT,8-16 ft.,In The Paint (Non-RA),Right 16 ft. 2,Right Side(R)
14,G26,1,8,20,15,Pilots,#55,232,83,0,3,24,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
15,G26,1,8,5,16,Pilots,#2,218,110,0,3,24,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
16,G26,1,8,0,17,Pilots,#42,-22,33,1,2,3,LEFT,False,False,LEFT,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
17,G26,1,7,48,18,Pilots,#12,230,25,0,3,23,RIGHT,False,True,RIGHT,24+ ft.,Right Coner 3,Right Coner 3,Right Side(R)
18,G26,1,7,38,19,Lioneers,#24,86,58,1,2,10,RIGHT,False,True,RIGHT,8-16 ft.,Mid-Range,Right 16 ft. 2,Right Side(R)
19,G26,1,7,0,20,Lioneers,#12,34,30,1,2,4,RIGHT,False,False,RIGHT,Less Than 8 ft.,In The Paint (Non-RA),8 ft. 2,Center(C)
20,G26,1,6,45,21,Pilots,#12,14,33,0,2,3,RIGHT,False,False,CENTER,Less Than 8 ft.,Restricted Area,8 ft. 2,Center(C)
21,G26,1,6,37,22,Lioneers,#6,203,141,0,3,24,RIGHT,False,True,RIGHT,24+ ft.,Above the Break 3,Right Center 3,Right Side Center(RC)
